"Plot Title: 10994952_Piti_Light"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10994952, SEN S/N: 10994952)","Intensity, Lux (LGR S/N: 10994952, SEN S/N: 10994952)","Coupler Attached (LGR S/N: 10994952)","Stopped (LGR S/N: 10994952)","End Of File (LGR S/N: 10994952)"
295,04/27/17 11:00:00 AM,30.558,37200.2,,,
296,04/27/17 11:10:00 AM,30.963,20666.8,,,
297,04/27/17 11:20:00 AM,30.558,18600.1,,,
298,04/27/17 11:30:00 AM,30.963,33066.9,,,
299,04/27/17 11:40:00 AM,31.880,154312.1,,,
300,04/27/17 11:50:00 AM,31.676,115734.1,,,
301,04/27/17 12:00:00 PM,32.188,28933.5,,,
302,04/27/17 12:10:00 PM,32.188,68889.3,,,
303,04/27/17 12:20:00 PM,32.807,104711.8,,,
304,04/27/17 12:30:00 PM,32.807,27555.7,,,
305,04/27/17 12:40:00 PM,32.394,30311.3,,,
306,04/27/17 12:50:00 PM,31.676,7577.8,,,
307,04/27/17 01:00:00 PM,31.778,18600.1,,,
308,04/27/17 01:10:00 PM,31.778,17911.2,,,
309,04/27/17 01:20:00 PM,31.574,9300.1,,,
310,04/27/17 01:30:00 PM,31.472,6200.0,,,
311,04/27/17 01:40:00 PM,31.472,9300.1,,,
312,04/27/17 01:50:00 PM,31.472,9300.1,,,
313,04/27/17 02:00:00 PM,31.370,11022.3,,,
314,04/27/17 02:10:00 PM,31.370,14466.8,,,
315,04/27/17 02:20:00 PM,31.370,14466.8,,,
316,04/27/17 02:30:00 PM,31.166,11022.3,,,
317,04/27/17 02:40:00 PM,31.064,10677.8,,,
318,04/27/17 02:50:00 PM,30.963,11022.3,,,
319,04/27/17 03:00:00 PM,30.963,12400.1,,,
320,04/27/17 03:10:00 PM,30.963,15155.7,,,
321,04/27/17 03:20:00 PM,31.166,28933.5,,,
322,04/27/17 03:30:00 PM,31.268,38578.0,,,
323,04/27/17 03:40:00 PM,31.268,31689.1,,,
324,04/27/17 03:50:00 PM,30.963,27555.7,,,
325,04/27/17 04:00:00 PM,30.760,19289.0,,,
326,04/27/17 04:10:00 PM,31.064,23422.4,,,
327,04/27/17 04:20:00 PM,30.862,71644.9,,,
328,04/27/17 04:30:00 PM,30.659,21355.7,,,
329,04/27/17 04:40:00 PM,30.659,14466.8,,,
330,04/27/17 04:50:00 PM,30.255,5166.7,,,
331,04/27/17 05:00:00 PM,29.953,5338.9,,,
332,04/27/17 05:10:00 PM,29.853,5511.1,,,
333,04/27/17 05:20:00 PM,29.853,5166.7,,,
334,04/27/17 05:30:00 PM,29.752,3616.7,,,
335,04/27/17 05:40:00 PM,29.552,3788.9,,,
336,04/27/17 05:50:00 PM,29.752,5166.7,,,
337,04/27/17 06:00:00 PM,29.452,3788.9,,,
338,04/27/17 06:10:00 PM,29.552,1808.3,,,
339,04/27/17 06:20:00 PM,29.352,699.7,,,
340,04/27/17 06:30:00 PM,29.352,366.0,,,
341,04/27/17 06:40:00 PM,29.152,75.3,,,
342,04/27/17 06:50:00 PM,29.152,0.0,,,
343,04/27/17 07:00:00 PM,29.152,0.0,,,
344,04/27/17 07:10:00 PM,29.152,0.0,,,
345,04/27/17 07:20:00 PM,29.152,0.0,,,
346,04/27/17 07:30:00 PM,29.053,0.0,,,
347,04/27/17 07:40:00 PM,29.053,0.0,,,
348,04/27/17 07:50:00 PM,29.053,0.0,,,
349,04/27/17 08:00:00 PM,29.053,0.0,,,
350,04/27/17 08:10:00 PM,29.053,0.0,,,
351,04/27/17 08:20:00 PM,29.053,0.0,,,
352,04/27/17 08:30:00 PM,29.053,0.0,,,
353,04/27/17 08:40:00 PM,29.053,0.0,,,
354,04/27/17 08:50:00 PM,29.053,0.0,,,
355,04/27/17 09:00:00 PM,29.053,0.0,,,
356,04/27/17 09:10:00 PM,29.053,0.0,,,
357,04/27/17 09:20:00 PM,28.953,0.0,,,
358,04/27/17 09:30:00 PM,28.953,0.0,,,
359,04/27/17 09:40:00 PM,28.953,0.0,,,
360,04/27/17 09:50:00 PM,28.953,0.0,,,
361,04/27/17 10:00:00 PM,28.853,0.0,,,
362,04/27/17 10:10:00 PM,28.853,0.0,,,
363,04/27/17 10:20:00 PM,28.953,0.0,,,
364,04/27/17 10:30:00 PM,28.853,0.0,,,
365,04/27/17 10:40:00 PM,28.853,0.0,,,
366,04/27/17 10:50:00 PM,28.953,0.0,,,
367,04/27/17 11:00:00 PM,28.953,0.0,,,
368,04/27/17 11:10:00 PM,28.853,0.0,,,
369,04/27/17 11:20:00 PM,28.953,0.0,,,
370,04/27/17 11:30:00 PM,28.853,0.0,,,
371,04/27/17 11:40:00 PM,28.853,0.0,,,
372,04/27/17 11:50:00 PM,28.953,0.0,,,
373,04/28/17 12:00:00 AM,28.853,0.0,,,
374,04/28/17 12:10:00 AM,28.853,0.0,,,
375,04/28/17 12:20:00 AM,28.754,0.0,,,
376,04/28/17 12:30:00 AM,28.853,0.0,,,
377,04/28/17 12:40:00 AM,28.853,0.0,,,
378,04/28/17 12:50:00 AM,28.853,0.0,,,
379,04/28/17 01:00:00 AM,28.853,0.0,,,
380,04/28/17 01:10:00 AM,28.853,0.0,,,
381,04/28/17 01:20:00 AM,28.853,0.0,,,
382,04/28/17 01:30:00 AM,28.754,0.0,,,
383,04/28/17 01:40:00 AM,28.754,0.0,,,
384,04/28/17 01:50:00 AM,28.754,0.0,,,
385,04/28/17 02:00:00 AM,28.754,0.0,,,
386,04/28/17 02:10:00 AM,28.655,0.0,,,
387,04/28/17 02:20:00 AM,28.655,0.0,,,
388,04/28/17 02:30:00 AM,28.754,0.0,,,
389,04/28/17 02:40:00 AM,28.655,0.0,,,
390,04/28/17 02:50:00 AM,28.655,0.0,,,
391,04/28/17 03:00:00 AM,28.754,0.0,,,
392,04/28/17 03:10:00 AM,28.655,0.0,,,
393,04/28/17 03:20:00 AM,28.754,0.0,,,
394,04/28/17 03:30:00 AM,28.754,0.0,,,
395,04/28/17 03:40:00 AM,28.754,0.0,,,
396,04/28/17 03:50:00 AM,28.655,0.0,,,
