"Plot Title: 20600873"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 20600873, SEN S/N: 20600873)","Intensity, Lux (LGR S/N: 20600873, SEN S/N: 20600873)"
495,06/07/20 10:30:00 PM,28.655,0.0
496,06/07/20 11:00:00 PM,28.655,0.0
497,06/07/20 11:30:00 PM,28.655,0.0
498,06/08/20 12:00:00 AM,28.655,0.0
499,06/08/20 12:30:00 AM,28.555,0.0
500,06/08/20 01:00:00 AM,28.456,0.0
501,06/08/20 01:30:00 AM,28.456,0.0
502,06/08/20 02:00:00 AM,28.258,0.0
503,06/08/20 02:30:00 AM,28.258,0.0
504,06/08/20 03:00:00 AM,28.258,0.0
505,06/08/20 03:30:00 AM,28.258,0.0
506,06/08/20 04:00:00 AM,28.456,0.0
507,06/08/20 04:30:00 AM,28.456,0.0
508,06/08/20 05:00:00 AM,28.555,0.0
509,06/08/20 05:30:00 AM,28.555,0.0
510,06/08/20 06:00:00 AM,28.555,376.7
511,06/08/20 06:30:00 AM,28.555,1130.2
512,06/08/20 07:00:00 AM,28.754,9644.5
513,06/08/20 07:30:00 AM,28.853,13777.9
514,06/08/20 08:00:00 AM,28.953,18600.1
515,06/08/20 08:30:00 AM,29.053,19977.9
516,06/08/20 09:00:00 AM,29.053,7233.4
517,06/08/20 09:30:00 AM,29.752,34444.7
518,06/08/20 10:00:00 AM,30.255,30311.3
519,06/08/20 10:30:00 AM,30.760,137778.7
520,06/08/20 11:00:00 AM,31.064,21355.7
521,06/08/20 11:30:00 AM,31.472,9644.5
522,06/08/20 12:00:00 PM,31.880,176356.7
523,06/08/20 12:30:00 PM,32.188,88178.4
524,06/08/20 01:00:00 PM,32.600,82667.2
525,06/08/20 01:30:00 PM,33.430,38578.0
526,06/08/20 02:00:00 PM,33.118,15844.5
527,06/08/20 02:30:00 PM,33.222,16533.4
528,06/08/20 03:00:00 PM,33.326,74400.5
529,06/08/20 03:30:00 PM,33.222,30311.3
530,06/08/20 04:00:00 PM,33.222,26178.0
